id,artist,title,lyric,diary,emotion
2779,박지윤,미스터리 (Feat. San E),Hey 미스터리 나의 즐겨찾기 이미 네 time line 속 모든 얘긴 외울 만큼 익숙해 딱 좋은 몸매 운동을 좋아해 알 듯 말 듯 묘한 눈매 그 속이 참 궁금해 어떻게 시작해볼까 실수인 척 문자 해볼까 꿈에서처럼 너에게 전화가 온다면 갈게 말해 너 지금 어딘데 혹시 거기 옆에 누구있니 괜히 딴 데 한눈팔지 말고 그대로 멈춰라 Hey 미스테리 난 매일 꿈꾸지 깨어나기 싫을 만큼 짜릿한 상상인 걸 어질어질해 미칠 것만 같아 너의 존재만으로도 왠지 나는 흥분돼 어떻게 시작해볼까 실수인 척 문자 보낼까 꿈에서처럼 너에게 전화가 온다면 갈게 말해 너 지금 어딘데 혹시 거기 옆에 누구 있니 괜히 딴 데 한눈팔지 말고 그대로 멈춰라 Stop San E yeah dats me Classic ladies destiny 한창 솟은 내 주가 Sponsor brandnew racing car 왜 이러실까 너 정도면 꽤 괜찮잖아 급 근데 매일 이시간 니 문자 혹 지금 자냐구 난 쉬운건 별루 I like it trendy girl look Plus 개인 취향 스타킹 No 싫어 집착 스토킹 니 속이 훤히 보여 See thru u If u wanna master mr.lee Click 새로고침 어떻게 시작해볼까 실수인 척 문자 보낼까 꿈에서처럼 너에게 전화가 온다면 갈게 말해 너 지금 어딘데 혹시 거기 옆에 누구 있니 괜히 딴 데 한눈팔지 말고 그대로 멈춰라,"묘하게 설레는 기분이 들었어. 며칠 전부터 자꾸 신경 쓰이는 사람이 있거든. 마치 오래된 영화 속 주인공처럼, 알 수 없는 매력에 푹 빠져버린 것 같아. 그 사람의 모든 것을 알고 싶고, 작은 연락 하나에도 가슴이 두근거려. 혹시 내가 너무 앞서나가는 걸까? 하지만 자꾸만 그 사람에게 더 가까이 다가가고 싶은 마음을 주체할 수가 없어. 오늘도 괜히 핸드폰만 계속 확인하고, 혹시 답장이 올까 기대했어. 어쩌면 그냥 짝사랑으로 끝날 수도 있겠지만, 그래도 괜찮아. 적어도 지금 이 순간, 설렘과 기대감으로 가득 찬 내 마음이 좋다. 용기 내서 먼저 다가가볼까? 아니면 기다려볼까? 솔직히 너무 떨려서 뭘 해야 할지 모르겠어.",희망
2990,현아,빨개요,So cool 하게 더 Hot 하게 레드 립스틱 좀 더 빨갛게 빨갛게 So cool 하게 더 Hot 하게 레드 립스틱 좀 더 빨갛게 빨갛게 새빨간 립스틱을 바른 나는 빨개요 빨개요 깨물어 주고 싶은 애교가 예술이에요 밤마다 내가 생각나 Like 매콤한 라면 먼저 들어와 봐 내가 좋다면 현아's back uh 웬만한 애들 보다 잘 빠진 몸매는 내겐 Full option 몸 좀 풀고 달려 보려니까 빨간 거 그게 나니까 이제 무대 위로 올라가 볼까 날 두고 떠나지 마 나 지금 너무나 외롭단 말이야 너만은 나를 떠나지 마 여긴 나 하나밖에 없다고 나 지금 변해 버릴지 몰라 원숭이 엉덩이는 빨개 What 빨간 건 현아 현아는 Yeah 원숭이 엉덩이는 빨개 What 빨간 건 현아 현아는 Ah Oh eh oh eh oh Uh uh 빨간 건 현아 Oh eh oh eh oh Uh uh 빨간 건 현아 So cool 하게 더 Hot 하게 레드 립스틱 좀 더 빨갛게 빨갛게 So cool 하게 더 Hot 하게 레드 립스틱 좀 더 빨갛게 빨갛게 다 그만해 따끔하게 혼내 줄 테니까 엉덩이 대 감당 안 돼 밤마다 Say H Y U N 그리고 A 죽이는 댄스 무대 위 킬러 콧대는 하늘을 찔러 긴 말은 생략할게 날 두고 떠나지 마 나 지금 너무나 외롭단 말이야 너만은 나를 떠나지 마 여긴 나 하나밖에 없다고 나 지금 변해 버릴지 몰라 원숭이 엉덩이는 빨개 What 빨간 건 현아 현아는 Yeah 원숭이 엉덩이는 빨개 What 빨간 건 현아 현아는 Ah Oh eh oh eh oh Uh uh 빨간 건 현아 Oh eh oh eh oh Uh uh 빨간 건 현아 빨간 건 현아 현아는 빨개요 현아는 빨개요 현아는 빨개요 빨간 건 현아 현아는 빨개요 날 두고 떠나지 마 나 지금 너무나 외롭단 말이야 너만은 나를 떠나지 마 여긴 나 하나밖에 없다고 나 지금 변해 버릴지 몰라 원숭이 엉덩이는 빨개 What 빨간 건 현아 현아는 Yeah 원숭이 엉덩이는 빨개 What 빨간 건 현아 현아는 Ah Oh eh oh eh oh Uh uh 빨간 건 현아 Oh eh oh eh oh Uh uh 빨간 건 현아,"왠지 모르게 마음이 텅 빈 것 같아. 주변을 둘러봐도 온통 붉은색만 보이는 것 같고, 립스틱 색깔처럼 강렬하지만, 그 안에 숨겨진 내 마음은 점점 더 깊은 슬픔에 잠겨. 모두가 나를 주목하고, 뜨겁게 바라봐도 채워지지 않는 공허함이 느껴져. 밤마다 혼자 남아 매콤한 라면처럼 자극적인 생각들을 씹어 삼키고 있어. 누군가 내게 다가와줄 거라고, 이 외로움을 달래줄 거라고 기대하지만, 결국 혼자 남겨지는 건 나 자신이라는 걸 알아. 변해버릴지도 모른다는 불안감에 휩싸여, 거울 속 내 모습조차 낯설게 느껴져. 아무리 붉게 칠해도 가려지지 않는 내 마음의 그림자. 아무도 나를 떠나지 말라고, 애원하지만, 그럴 수 있을까? 결국 혼자 붉게 타오르는 불꽃처럼, 슬픔 속에서 잊혀져 갈까 봐 두려워.",슬픔
1133,백현 (BAEKHYUN),R U Ridin'?,"가볍게 널 스치는 바람이 좋아 보여 그 표정을 읽을 수는 없는데 크게 튼 음악 볼륨 속에 우리 둘뿐인 이 공기 속에 넌 뭘 생각해 You got a way 나눠줘 너라는 세상 내 것은 이미 그 안에 있어 Baby tell me, r u ridin’? 곁에 있니? With me vibin’ 내 거 맞니? Is this love? 그 처음이자 마지막 사랑 같은 거 R u ridin’? 나를 믿고 가니? 내 거 맞니? 너답게 머물러줘 Never let go R u ridin’? Look 도시는 우릴 위해 멈춘 듯해 긴 시간 달려왔던 세상 속 온전히 둘이던 그 단순했던 또 별났던 사건 우리만의 쇼 날 이끌어줘 보게 해줘 네 신호 You got a way 내게 맞출 필요는 없어 그 모습대로 내 옆에 있어 Baby tell me, r u ridin’? 곁에 있니? With me vibin’ 내 거 맞니? Is this love? 그 처음이자 마지막 사랑 같은 거 R u ridin’? 나를 믿고 가니? 내 거 맞니? 너답게 머물러줘 Never let go Check it, I feel this vibes Don’t have a doubt 줄 수 있어 다 뭐든 뭐든 내 노래를 넣어 너의 playlist 내게 들어와 있는 거지? 그거면 돼 더 빠르게 갈 테니 Baby tell me, r u ridin’? 곁에 있니? With me vibin’ 내 거 맞니? Is this love? 그 처음이자 마지막 사랑 같은 거 R u ridin’? 나를 믿고 가니? 내 거 맞니? 너답게 머물러줘 Never let go R u ridin’? 내 거 맞니? R u ridin’?","괜히 불안해. 마치 세상이 멈춘 듯한 기분인데, 그 안에서 나랑 너만 존재하는 것 같아. 네 옆에 있는 동안은 괜찮은데, 혹시 너도 나와 같은 마음일까 계속 궁금해. 어쩌면 이건 처음이자 마지막 사랑일지도 몰라. 그래서 더 조심스럽고, 불안한 걸까. 네가 나를 믿고 함께 가줄 수 있을까. 네가 가진 그대로, 네 모습 그대로 내 옆에 있어주길 바라. 모든 것을 줄 수 있어. 네가 좋아할 만한 노래도, 함께 할 시간도. 네 마음속에 내가 조금이라도 들어있다면 그걸로 충분해. 그 생각만으로도 힘이 나. 부디 내 곁에 머물러줘. 절대 놓지 않을게.",사랑
424,2NE1,Go Away,너무 치사하잖아 너답지 못하잖아지금 적응이 안돼 어 어 어지러워 왜누가 누구랑 헤어져네가 나랑 헤어져잘 생각하고 말해 Yeah날 따라다니던 남자참 괜찮았던 남자난 너 하나 때문에 다다다 보냈는데누가 누구랑 헤어져네가 나랑 헤어져나 없이 잘 살아봐 yeahTonight 하필 또 비는 내려 왜내 모습 초라해지게날 위로 하지는 마이 손 치워 이제 남이니까내 걱정 말고 Go Away집착 없이 사라져 줄게매달릴 줄 알았겠지역겨워 착각하지마더 멋진 사람 만날게널 후회하게 만들어 줄게슬픔은 지금 뿐야 boyCause love is overLove love is over tonightJust say what you gotta say어쩜 끝까지 멋없니Fiance BeyonceI'm walkin' out of destiny초라한 홀로가 아닌 화려한 솔로That's my way모든걸 다 줬으니오히려 난 후회 안 해지가 더 슬픈 척끝까지 멋있는 척All you do is act a foolYou ain't shit without your crew시간 없어 I gotta go안녕 good bye adios네 못난 얼굴 다신 보고 싶진 않아no moreTonight 하필 또 비는 내려 왜내 모습 초라해지게날 위로 하지는 마이 손 치워 이제 남이니까내 걱정 말고 Go Away집착 없이 사라져 줄게매달릴 줄 알았겠지역겨워 착각하지마더 멋진 사람 만날게널 후회하게 만들어 줄게슬픔은 지금 뿐야 boyCause love is overLove love is over tonight내 걱정 말고 Go Away집착 없이 사라져 줄게매달릴 줄 알았겠지역겨워 착각하지마더 멋진 사람 만날게널 후회하게 만들어 줄게슬픔은 지금 뿐야 boyCause love is overLove love is over tonight,"정말 엉망진창이었다. 온 세상이 나를 비웃는 것 같아. 마치 영화 속 주인공처럼 초라하고, 쓸모없는 존재처럼 느껴진다. 빗소리가 더욱 심장을 콕콕 찌르는 것 같아.괜히 모든 게 다 덧없다고 느껴진다. 내가 그토록 아끼고, 믿었던 사람이 이렇게 쉽게 무너져 버릴 줄은 상상도 못했다. 억울하고 분하다. 내가 뭘 잘못한 걸까? 아니, 잘못한 게 없는데 왜 이렇게 힘든 걸까?혼자라는 사실이 뼈저리게 느껴진다. 누군가 옆에 있어줬으면 좋겠지만, 이제 기대기도 싫다. 다들 나를 챙겨주는 척하면서 뒤에서는 비웃고 있을지도 모른다. 그냥 모든 게 다 싫다. 이 감정을 어떻게 해야 할지 모르겠다. 텅 빈 거울 속에 비친 내 모습이 너무나 낯설고 한심하다. 숨쉬는 것조차 버겁다. 이 고통이 언제 끝날까.",분노
602,이기찬,사랑했어요,울지는 말아야지 몇번씩 다짐을 했죠눈물을 보이면 안 된다고 그대가 뭐라 해도나를 떠나겠다고말을 해도 못들은 척 할래요이젠 내가 싫어졌다고 하면그대가 너무 미워질테니까요사랑했어요 사랑했어요그댈 지금 붙잡으면 안되는건 가요우리 이제 헤어지면 보고 싶어질텐데이러면 안되요 다시 생각해줘요부탁할게요 가지 말아요그댈 지금 붙잡으면 안 되는건가요우리 이제 헤어지면 만날 수 없을텐데그댈 볼수없다면 많이 힘들거예요미안해요 걱정 말아요 그댈 간직할게요그대 행복 위해 날 기억하지 말아요,"온통 텅 빈 기분이야. 마치 무거운 돌덩이가 가슴을 짓누르는 것 같아. 괜히 숨쉬기도 답답하고, 뭘 해야 할지, 뭘 하고 싶은지도 모르겠어. 어쩌면 괜찮아질 거라고, 시간이 약이라고 말하는 사람들도 있겠지. 하지만 지금은 그 말들이 와닿지 않아. 그냥 모든 게 무너져 내리는 것 같고, 아무것도 붙잡을 수 없을 것 같아. 분명히 노력했어야 했는데. 더 잘 잡았어야 했는데. 왜 그때 그렇게 무력했는지, 왜 아무것도 할 수 없었는지 후회만 밀려와. 이제 와서 뭘 해도 소용없다는 걸 알면서도, 자꾸만 그때로 돌아가고 싶어져.아무래도 오늘은 그냥 이대로, 슬픔에 잠겨 있어야 할 것 같아. 괜찮아지려고 애쓰기보다, 이 감정을 온전히 느끼고 싶어. ",사랑
529,YDG,나는 나뻐,수많은 오해그리고 이해 예그 비탈 길을 걸어가야 해나는 나뻐 나는 나뻐난 이기적 난 이기적난 이기적쉿 내버려 둬나는 나뻐 입장 바꿔생각하니 나는 나뻐 나뻐난 이기적 입장 바꿔생각하니 난 이기적 기적내버려 둬 입장 바꿔생각해서 나를 좀 내버려 둬나는 나뻐 입장 바꿔생각하니 나는 나뻐 예세상이 더럽다말 할 처지가 아냐세상에 제일 더러운 건바로 나야이건 비관적인 생각 아냐나 지금 누구보다객관적 이성적이야부정적인 생각일 수 있어인간이기에 그럴 수 있어별 수 있어사람이 언제나긍정적일 수 만은 없어너라면 그럴 수 있어진정 자신을뒤돌아볼 수 있다면실수에 실수가 반복된다면진심으로 뉘우친 다면제일 먼저 벗어라 더러운 가면이런 내 자신이 역겨워 난반복되는 실수도 지겨워 난새롭게 업친데 겹치는고난에 고난어디로 튈 지 모르는자신이 두려워 난나는 나뻐 입장 바꿔생각하니 나는 나뻐 나뻐난 이기적 입장 바꿔생각하니 난 이기적 기적내버려 둬 입장 바꿔생각해서 나를 좀 내버려 둬나는 나뻐 입장 바꿔생각하니 나는 나뻐언제쯤 이었을까너 나 할 것 없이원 없이 웃어본 게언제쯤 이었을까마음 놓고 목 놓아시원하게 울어본 게남자라서 나는 나뻐불효자라서 나는 나뻐공인이래서아퍼 공인이래서 맘이 아퍼난 나뻐 그래서 고민이 되서욕심쟁이 팔이 안으로 굽어서YES 쟁이 내 죄를 용서해 줘서바람둥이진실한 사랑 잃어버려서사랑 잃어버려서차라리 내버려 둬이런 내 자신이 역겨워 난반복되는 실수도 지겨워 난새롭게 업친데 겹치는고난에 고난어디로 튈 지 모르는자신이 두려워 난나는 나뻐 입장 바꿔생각하니 나는 나뻐 나뻐난 이기적 입장 바꿔생각하니 난 이기적 기적내버려 둬 입장 바꿔생각해서 나를 좀 내버려 둬나는 나뻐 입장 바꿔생각하니 나는 나뻐나는 나뻐 입장 바꿔생각하니 나는 나뻐 나뻐난 이기적 입장 바꿔생각하니 난 이기적 기적내버려 둬 입장 바꿔생각해서 나를 좀 내버려 둬나는 나뻐 입장 바꿔생각하니 나는 나뻐,"왠지 모르게 숨 막히는 날이다. 거울에 비친 내 모습조차 낯설게 느껴진다. 계속해서 똑같은 실수를 반복하는 나 자신이 혐오스럽다. 뭘 해도 되는 일이 없는 것 같고, 모든 것이 내 잘못인 것만 같다.주변 사람들에게 상처를 주고, 또 상처받는 일들이 계속된다. 솔직히 말하면, 이제는 익숙해져 버렸다. 괜찮다고, 다 괜찮다고 되뇌지만, 마음 한구석은 끊임없이 아파온다. 무엇을 해야 할지, 어디로 가야 할지 전혀 알 수 없다. 그냥 모든 것을 포기하고 싶다는 생각도 든다. 그저 조용히 혼자 있고 싶다. 아무에게도 아무 말도 하고 싶지 않다. 지금 이대로 멈춰서고 싶다.",분노
2877,스탠딩 에그,고백,oh oh oh 너의 손이 스칠 때 oh oh oh 내 어깨에 기댈 때 네 곁에서 걷는 게 싫어 한 번씩 너의 손이 스치잖아 그때마다 잡고 싶은데 하지만 난 그러면 안 되잖아 네 옆에 앉는 것도 싫어 내 어깨에 기대 잠들 거잖아 그렇게 네가 깰 때까지 서로 다른 꿈을 꾸는 거잖아 난 그게 잘 안 돼 내 맘 숨긴 채 네 곁에 있어주는 게 이제 난 안돼 네 맘 편하게 친구로 있어주는 게 oh oh oh 너의 손이 스칠 때 oh oh oh 내 어깨에 기댈 때 내 앞에서 우는 게 싫어 널 보는 내 맘이 더 아프니까 모든 걸 해주고 싶지만 그 사람이 내가 될 순 없잖아 아무렇지 않게 이대로 조금 더 곁에 있고 싶지만 더 이상 내 맘을 숨긴 채 너의 눈을 바라볼 수가 없어 난 그게 잘 안 돼 내 맘 숨긴 채 네 곁에 있어주는 게 이제 난 안돼 네 맘 편하게 친구로 있어주는 게 oh oh oh 너의 손이 스칠 때 oh oh oh 내 어깨에 기댈 때 나 너에게 갈게 이젠 말할게 너의 손을 잡고 싶어 나 너에게 갈게 이젠 말할게 같은 꿈을 꾸고 싶어 난 그게 잘 안 돼 내 맘 숨긴 채 네 곁에 있어주는 게 이제 난 안돼 네 맘 편하게 친구로 있어주는 게 oh oh oh 너의 손이 스칠 때 oh oh oh 내 어깨에 기댈 때 oh oh oh 너의 손이 스칠 때 oh oh oh 내 어깨에 기댈 때,"괜히 심장이 두근거렸다. 손끝 하나 스치는 것만으로도 온 세상이 흔들리는 기분. 곁에 있으면서도 닿을 수 없다는 게 이렇게 힘든 일인지 몰랐다. 친구로 남아달라는 말, 쉽지 않다. 솔직히 말하면, 그저 바라보는 것만으로는 채워지지 않는 갈망이 너무나 크다. 매번 마음을 숨기려 애쓰지만, 숨길수록 더 커지는 건 어쩔 수 없나 보다. 꾹 참았던 감정이 터져 나올까 봐 두렵지만, 더 이상 이렇게만 지낼 수는 없다. 용기를 내서 진심을 전해야 할 때인 것 같다. 어쩌면 모든 걸 잃을 수도 있지만, 후회 없이 솔직하게 내 마음을 표현하고 싶다. 조금만 더, 조금만 더 용기를 내자.",희망
330,IVE (아이브),Kitsch,"It's our time 우린 달라 특별한 게 좋아Oh What a good time난 잘 살아 내 걱정은 낭비야네가 보낸 DM을 읽고 나서 답이 없는 게내 답이야 (That’s my style)OOTD 하나까지 완전 우리답지My favorite things 그런 것 들엔 좀점수를 매기지 마난 생겨 먹은 대로 사는 애야, 뭘 더 바래That’s my style (That’s my style)우리만의 자유로운 nineteen’s kitsch지금까지 한적 없는 custom fit올려 대는 나의 feed엔 like it홀린 듯이 눌러 모두 다 like it내가 추는 춤을 다들 따라 춰매일 너의 알고리즘에 난 떠걷잡을 수 없이 올라 미친 score그 누구도 예상 못할 nineteen’s kitsch우리만의 자유로운 nineteen’s kitsch우리-우리만의 자유로운nineteen’s kitsch우리만의 자유로운 nineteen’s kitsch우리-우리만의 자유로운nineteen’s kitschkitsch kitsch kitsch kitschkitsch kitsch kitsch우리만의 자유로운 nineteen’s kitsch우리-우리만의 자유로운달콤한 말, 뒤에 숨긴 너의 의도대로따라가진 않을 거야 난 똑똑하니까난 절대 끌리지 않는 것에 끌려가지 않아That’s my style (That’s my style)우리만의 자유로운 nineteen’s kitsch지금까지 한적 없는 custom fit올려 대는 나의 feed엔 like it홀린 듯이 눌러 모두 다 like it내가 추는 춤을 다들 따라 춰매일 너의 알고리즘에 난 떠걷잡을 수 없이 올라 미친 score그 누구도 예상 못할 nineteen’s kitsch우리만의 자유로운 nineteen’s kitsch우리-우리만의 자유로운nineteen’s kitsch우리만의 자유로운 nineteen’s kitsch우리-우리만의 자유로운nineteen’s kitschkitsch kitsch kitsch kitschkitsch kitsch kitsch우리만의 자유로운 nineteen’s kitsch우리-우리만의 자유로운Yah 모두 주목해내가 좋아하는 것만 하면 뭐 어때 huhThis ain’t ur life쓸데없는 생각 따위 Go away답답한 이 세상 앞엔 멋대로 할래YOLO! Say no! 너의 길을 가 now잔소리는 Quite down이제 그만 Peace out우리만의 자유로운 nineteen’s kitsch지금까지 한적 없는 custom fit올려 대는 나의 feed엔 like it홀린 듯이 눌러 모두 다 like it내가 추는 춤을 다들 따라 춰매일 너의 알고리즘에 난 떠걷잡을 수 없이 올라 미친 score그 누구도 예상 못할 nineteen’s kitsch우리만의 자유로운 nineteen’s kitsch우리-우리만의 자유로운nineteen’s kitsch우리만의 자유로운 nineteen’s kitsch우리-우리만의 자유로운nineteen’s kitschkitsch kitsch kitsch kitschkitsch kitsch kitsch우리만의 자유로운 nineteen’s kitsch우리-우리만의 자유로운nineteen’s kitsch","왠지 모르게 기분이 들뜨고 신나. 주변 시선은 신경 쓰지 않아도 될 것 같고, 내가 하고 싶은 대로, 좋아하는 대로 행동해도 괜찮다는 용기가 솟아올라. 남들이 뭐라 생각하든, 어떤 기준으로 나를 평가하든, 그건 중요하지 않아. 나만의 취향을 마음껏 드러내고 싶고, 나만의 속도로 세상과 부딪히고 싶어. 괜히 주변 사람들에게 맞추려 애쓰거나, 기대에 부응하려고 노력할 필요가 없어. 지금 이 순간, 내가 즐거운 게 제일 중요해. 나를 짓누르는 억압감이나 불안감은 잠시 잊고, 자유롭게 춤추고 노래하고 싶어. 마치 세상이 온통 내 편인 것처럼, 모든 게 아름답게 느껴져. 이 기분 그대로, 나만의 길을 걸어가야겠어. 다른 사람들의 시선이나 평가에 흔들리지 않고, 나 자신을 믿고, 내가 원하는 대로 살아갈 거야.",행복
3317,보아 (BoA),천국과 지옥 사이 (Between Heaven And Hell),차라리 미워하자 너를 안을수록 난 아파 아침이면 전부 잊고 또 너를 찾겠지만 차라리 미뤄두자 못쓰게 돼 버린 사랑 어떻게든 시간이란 또 우릴 흐를 테니 미안해 아직 너를 생각해서 사랑해서 널 결국엔 완전히 놓지도 못할 나라서 단 하루만 더 사랑하자 또 거짓말만 너를 또 보면 다 잊고서 또 웃으면서 사랑해 버리는 나를 단 하루라도 잊어보자 못 지킬 말만 너를 못 보면 아프면서 또 울면서 다짐만 하는 나 너를 두고 오가는 천국과 지옥 사이 잊으려 해볼수록 다가온 니가 참 밉다 닿을 수도 안 볼 수도 없을 그 거리라서 웃을게 니가 다만 모르도록 내 마음을 나 결국엔 이 마음 주지도 못 할 거라서 단 하루만 더 사랑하자 또 거짓말만 너를 또 보면 다 잊고서 또 웃으면서 사랑해 버리는 나를 단 하루라도 잊어보자 못 지킬 말만 너를 못 보면 아프면서 또 울면서 다짐만 하는 나 너를 두고 오가는 천국과 지옥 사이,"맴돌아. 잊으려고 애쓰면 애쓸수록 더 선명하게 떠오르는 얼굴. 마치 천국과 지옥을 오가는 것 같아. 잠깐 마주칠 때마다 웃어 보이려 노력하지만, 속으로는 찢어지는 듯 아파. 차라리 미워하자 다짐하지만, 그럴수록 더 간절해지는 걸. 어쩌면 나는 영원히 너를 놓지 못할지도 몰라. 스스로에게 거짓말만 반복하는 것 같아. 너를 못 보면 아프고, 다시 마주하면 모든 걸 잊은 척 웃어버리는 나. 이 모순적인 감정을 어떻게 해야 할까. 단 하루만이라도 너 없는 시간을 견뎌보려 하지만, 쉽지 않아. 결국, 이 마음을 영원히 숨겨야 할 운명일까.",사랑
1086,규현 (KYUHYUN),화려하지 않은 고백,언젠가 그대에게 준 눈부신 꽃다발 그 빛도 향기도 머지않아 슬프게 시들고 꽃보다 예쁜 지금 그대도 힘없이 지겠지만 그때엔 꽃과 다른 우리만의 정이 숨을 쉴거야 사랑하는 나의 사람아 말없이 약속할게 그대 눈물이 마를때까지 내가 지켜준다고 멀고 먼 훗날 지금을 회상하며 작은 입맞춤을 할 수 있다면 이 넓은 세상위에 그 길고 긴 시간속에 그 수많은 사람들중에 오직 그대만을 사랑해 사랑하는 나의 사람아 말없이 약속할게 그대 눈물이 마를때까지 내가 지켜 준다고 멀고 먼 훗날 지금을 회상하며 작은 입맞춤을 할 수 있다면 이 넓은 세상위에 그 길고 긴 시간 속에 그 수많은 사람들중에 오직 그대만을 사랑해 이 넓은 세상위에 그 길고긴 시간 속에 그 수많은 사람들중에 그댈 만난걸 감사해,"문득 오래된 기억 속 한 사람이 떠올랐다. 선물했던 꽃다발처럼, 모든 아름다운 것들은 결국 시들어버릴까 두려워진다. 그 사람도 지금쯤 힘겨운 시간을 보내고 있을지도 모른다. 문득, 예전의 내가 그 사람에게 어떤 존재였는지, 그리고 그 사람이 나에게 어떤 의미였는지 곱씹어본다. 시간이 흘러 다시 만날 수 있을까? 아주 먼 훗날, 서로의 얼굴을 마주하며 작은 미소를 나눌 수 있을까? 어쩌면 불가능한 꿈일지도 모른다. 하지만 지금 이 순간, 그 사람을 향한 마음은 변하지 않았다. 수많은 사람들 속에서 오직 그 사람만을 간직하고 싶다는 간절함이 가슴 깊이 스며든다. 그 사람을 만난 인연에 감사하며, 지금 이 감정을 소중히 간직해야겠다. 비록 지금은 서로에게 닿을 수 없지만, 언젠가 다시 만날 수 있다면… 그날을 소망하며 오늘 하루를 보내야겠다.",사랑
3442,G-DRAGON,미치GO (GO),나 오늘 미치고 나 오늘 미치고 나 오늘 미치고 나 오늘 미치고 싶어 we gotta 밤새 D N A F dirty nasty as fun 나 오늘 흔들고 나 오늘 흔들고 나 오늘 흔들고 나 오늘 흔들고 싶어 나 돌아 갈래 No shut up 두둥두둥 now beat that drum 북을 울려 부릉부릉 신나게 밟아 발을 굴려 눈 풀려 에너지 드링크 한잔 올려 뭐 졸려 시원하게 싹 비우고 말아 돌려 제2의 인격체 맛 간 중추신경계 거울에 비친 내 모습은 너무 위험해 i said mother father who are you 나는 누구 여긴 어디 I'm a D boy 나 오늘 미치고 나 오늘 미치고 나 오늘 미치고 나 오늘 미치고 싶어 we gotta 밤새 D N A F dirty nasty as fun 나 오늘 흔들고 나 오늘 흔들고 나 오늘 흔들고 나 오늘 흔들고 싶어 나 돌아 갈래 No shut up 찢어진 T shirt 꺾어 신은 Sneakers 남은 건 옆 예쁜 아가씨란 Dessert Now 6 in the morning so where are you going 쉿 얼레리꼴레리 시간은 가 틱틱틱탁 길 비켜라 띠띠빵빵 우린 아직 집에 가기 싫어 해는 지지 않아 i said mother father who are you 딱 한번만 더 땡기고 가 ROCK 나 오늘 미치고 나 오늘 미치고 나 오늘 미치고 나 오늘 미치고 싶어 we gotta 밤새 D N A F dirty nasty as fun 나 오늘 흔들고 나 오늘 흔들고 나 오늘 흔들고 나 오늘 흔들고 싶어 나 돌아 갈래 No shut up 나 오늘 미치고 나 오늘 미치고 나 오늘 미치고 나 오늘 미치고 나 오늘 흔들고 나 오늘 흔들고 나 오늘 흔들고 나 오늘 흔들고 싶어,"정말 정신없이 즐거웠어. 온몸이 근육통으로 쑤시지만, 아픈 것조차 싫지 않아. 마치 다른 사람이 된 것처럼, 평소에는 절대 하지 못할 행동들을 거침없이 해냈어. 새벽까지 춤추고 노래하고, 세상 모든 걱정을 잊은 채 자유롭게 흔들렸지. 가끔은 내가 누구인지, 지금 어디에 있는지 혼란스러울 때도 있었지만, 그 순간조차 즐거웠어. 마치 꿈을 꾸는 것 같았지. 옆에 예쁜 사람과 함께라서 더 행복했고, 함께라면 어디든 갈 수 있을 것 같았어. 집에 가고 싶지 않았어. 이 흥겨운 분위기가 깨질까 봐, 이 행복이 사라질까 봐 두려웠지. 시간이 멈췄으면, 해가 지지 않았으면 하는 마음뿐이었어. 아마 오늘 밤은 오랫동안 기억에 남을 거야. 정말 미친 하루였어!",행복
